# kurt_ECR, kurt_FCU, skew_ECR, skew_FCU, SSC_ECR, SSC_FCU
1.086430943046067554e+01, 1.049392181090447984e+01, 2.931478514555611259e+00, 2.509971119081244151e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.662020720254488282e+01, 1.001823155068170834e+01, 3.248809126890619403e+00, 2.599796677129718070e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.582812944572378910e+01, 5.973121156187249170e+01, 3.301587236310822515e+00, 5.874420840236226127e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.558758503755172775e+00, 5.240765436496879204e+01, 2.081630846284420855e+00, 6.505492462607220361e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.437381318698450272e+01, 4.586109093249379498e+01, 3.071902967332446721e+00, 5.358804359037399934e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.334873780646982766e+01, 6.124497543174001635e+00, 2.896966604282146918e+00, 2.054038900552300984e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
8.393941347194234126e+00, 2.617726388722119601e+00, 2.461589708143836486e+00, 1.484131675616746637e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.891686465676662010e+01, 8.569860721418104177e+00, 3.399847481958832240e+00, 2.342101297947291716e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
9.731491334283875361e+00, 1.026201780943458353e+01, 2.705331079579109232e+00, 2.520472954056919956e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.518796031093381060e+01, 4.023285215089646094e+00, 3.425459874484559464e+00, 1.695610130626001855e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.486003998991611397e+00, 1.921847659300338407e+01, 2.713477243197119915e+00, 3.289158321820422781e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.906095033195294164e+00, 1.468675375880042822e+01, 2.581970752305297712e+00, 2.781921937384125076e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.198009645469420903e+01, 1.385561603069829673e+01, 3.100948837561511962e+00, 2.960424071879166785e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
8.786351694695127890e+00, 4.377323447334215523e+00, 2.602855634012202657e+00, 1.754021305574396283e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.728797838487954763e+00, 8.240879022035704438e+00, 2.434651143052381173e+00, 2.168344755036447857e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.890734471225098545e+01, 1.037292355438299829e+01, 3.607501428268577115e+00, 2.572869662910451716e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
7.869845251474473002e+00, 2.849785676427934433e+01, 2.292518054172477893e+00, 4.003656107388917640e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.377958070149848169e+00, 4.586331656451562822e+00, 2.222972973730949153e+00, 1.924521595844234101e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.405553148397455487e+00, 7.001878551532454864e+00, 1.618049148575395613e+00, 2.290088107524135275e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.830657205870432236e+00, 4.177367140268477996e+00, 2.313770257914570028e+00, 1.848674460757653515e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
1.250603328912463219e+01, 2.714074192370432570e+00, 2.542504137897508620e+00, 1.638538458266678433e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
3.460584494721422821e+00, 2.276381346882700996e+00, 1.643774072994981017e+00, 1.593555576032813503e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.579854072788247521e+00, 4.277926744077103827e+00, 2.036953356354534339e+00, 1.823243216996103033e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.216817216306137261e+00, 4.073964023462022688e+00, 1.691763995509318219e+00, 1.844937846887868549e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.089349374131097115e+00, 4.503473769722538655e+00, 1.402429661885629342e+00, 1.883800898305579841e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.090392071194828283e+00, 5.463728851016840693e+00, 1.617832714418022677e+00, 2.086176675434525229e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.784086166783109562e+01, 4.433683574583314524e+00, 2.942165854405855097e+00, 1.961725690765541819e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
5.991602364445499873e+00, 4.521416265211787966e+00, 2.004466712415686747e+00, 1.902544496553462139e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.495164651854243409e+00, 5.214672036143982226e+00, 1.411322490381968331e+00, 2.020847743122748952e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.348356997463323381e+00, 4.027094067413777623e+00, 1.949085205117208952e+00, 1.842765196569178698e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.573105973308992489e+00, 2.778420594720919290e+00, 2.100616929968679880e+00, 1.649808928881708381e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.850963084908451961e+00, 4.758758336162410174e+00, 1.938414948539505689e+00, 1.987234915461354889e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.274084704454414485e+01, 3.668474182503738135e+00, 2.652654232625842212e+00, 1.688467889468793892e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
5.109769208607357172e+00, 3.951939004989789339e+00, 2.007354930422233341e+00, 1.833895455784606554e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.315203491954301995e+01, 3.779715744867686134e+00, 2.816336040410679420e+00, 1.833740729815151571e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
6.999705214231484618e+00, 5.872872392023277044e+00, 2.217043585145743734e+00, 2.159486598580189209e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
9.217404653024733108e+00, 1.226693706529008843e+01, 2.278132452647854578e+00, 2.719369404615054275e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
7.158950539079766529e+00, 4.193992349886103810e+00, 2.276856344938863241e+00, 1.953348137203179569e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.029670275844353178e+01, 7.820271860783487128e+00, 2.618257865514580729e+00, 2.362779427661685805e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
1.831593849515324735e+01, 2.738713329908663674e+00, 3.329461817484415498e+00, 1.676340409928753772e+00, 2.000000000000000000e+00, 0.000000000000000000e+00
5.435860302243954223e+00, 1.546446641687180446e+01, 2.052890032584007152e+00, 3.172244224833230763e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.804546066745738031e+00, 5.943914640947040695e+00, 1.685773946790758648e+00, 2.101525528825773481e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.672191748828536717e+00, 3.215669145432958231e+00, 1.945785666697633864e+00, 1.628911835589140322e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.294085512216732070e+00, 4.291227505145983834e+00, 2.024132698180082013e+00, 1.866364021369432358e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.254961373897311105e+00, 7.397660645903366472e+00, 2.468769908103782385e+00, 2.269099013722311042e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
6.601167868903047520e+00, 4.167585817574876117e+00, 2.157917184191122661e+00, 1.798448996223250385e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
8.162862172063070076e-01, 3.245961299515927045e-01, 8.884019936700141562e-01, 7.962709069781698235e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.596499172585588155e-01, 1.013923141068313605e+00, 5.627773172078345265e-01, 9.661415392732661811e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.437222340431462797e-01, -3.658861960589732121e-01, 5.147638156287062117e-01, 5.950534378325142981e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
2.023548382408216995e+00, 1.847895725709199688e+00, 1.193851647060542032e+00, 1.096950662676106525e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.881299895420340818e-01, 1.337592381571161226e+00, 8.264213338626685834e-01, 9.877978911549223362e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
8.824667528593392873e-01, 9.650065400364638002e-01, 8.641364159577230586e-01, 1.011807126643307742e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.080543689289834575e+00, 1.514448644688600076e+00, 1.050254198824173590e+00, 1.100919845309812128e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.329683645427004457e-01, 5.412041914633748263e+01, 7.237410367187806504e-01, 6.123990838343853049e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.731566432194195926e+00, 1.732866254081212531e+00, 1.581222341959658051e+00, 1.112747848752480007e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.236660068957285752e+00, -6.334876547034928862e-02, 7.405839748896028141e-01, 8.347001041948058919e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.207974091599147037e+00, 2.471463564774545318e-01, 9.095839102521862118e-01, 7.921107384310126509e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
5.280825758548872706e-01, -1.634730761973028912e-01, 7.166801126255379906e-01, 7.380464030175325485e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.207126210225603735e-01, 4.507422244464440730e-01, 4.055902992681961194e-01, 9.278925405501762258e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
2.208649527628582909e+00, 3.643284190723856675e-01, 1.012095546057923068e+00, 8.095150547115015360e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
2.809544382548200936e+00, 1.344638349238514152e+01, 1.271569630440513521e+00, 2.199843764544939351e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.206050546380254218e+00, 1.652582271989162521e-01, 9.960481531213611905e-01, 8.117777791919486008e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
5.423678963434421796e-01, 7.170968326200264364e-01, 6.963209046608438424e-01, 9.360596693597946771e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
5.498878957087738328e-02, 6.391489090864941325e-01, 5.994298953321216539e-01, 9.321764563932346537e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
4.800250659563323197e-01, 1.203785413263959825e+00, 6.996023154903338037e-01, 1.098443141037867221e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.452625493750143271e+00, 2.918227876286204392e+00, 1.230890862062574032e+00, 1.366954011662770530e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.314293051853936412e-01, 9.515571305988421713e-01, 6.092044312105885373e-01, 1.030953105185751228e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.431944511373478335e+00, 1.462763098769103820e+00, 1.719854914463470497e+00, 1.131780969923738445e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.422645679219215253e-01, 1.463925033587845981e+00, 9.969327722947050052e-01, 1.193627223665296277e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.782705886539144302e-01, 6.798545886202944644e+00, 6.509766926894624550e-01, 1.685275005530338266e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.576828456230450648e-01, 1.705433331196281088e+01, 8.584690080126404776e-01, 2.882882283292813153e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.134735065075014759e+00, 2.840466902140352801e+00, 8.383988464310543343e-01, 1.426269024538548758e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.289821106778187954e-01, 2.072772698484435239e+00, 6.675673443095416770e-01, 1.289772083169736128e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.261802973877184542e-01, 1.193017361899521234e+00, 9.058400842446587831e-01, 1.123173582520268665e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.782130765924710758e-01, 4.776765470031400618e+00, 7.106493039661075928e-01, 1.662463471010010796e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.402875514229866560e+00, 3.157885062001941634e+00, 1.494464832763432671e+00, 1.415567037698671760e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.385907797563395860e+01, 3.105072197381679189e+01, 3.040012310656003525e+00, 4.686047110818942762e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.936109960146362496e+00, 1.434903396846347334e+01, 2.328886359494021896e+00, 2.976681348119575077e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.079161780854744102e+01, 1.310852467644370023e+01, 2.711883936012134733e+00, 3.250757880302195701e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.782531413401228448e+00, 1.937445397191210006e+01, 2.463993414647326574e+00, 3.440232154929149910e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.700361921156661182e+01, 3.306267853822911107e+00, 3.575927927817017959e+00, 1.628452391580326175e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.490166467908528958e+01, 4.549664495495463257e+00, 3.239551467243777516e+00, 1.920386101655611855e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.843971219489506552e+01, 1.133654126491035186e+01, 3.471536893622892972e+00, 2.725749894330549150e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.123171617206251760e+01, 7.067901073242971677e+00, 2.850738633397770005e+00, 2.335667645441281692e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.124424458038471464e+01, 7.136465425603242707e+00, 2.989256531532074934e+00, 2.396257203904919475e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.553924095367300140e+00, 4.464569284798981741e+00, 2.286561056479887277e+00, 1.931369846800768064e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.539832712605983289e+01, 1.186574436385991227e+01, 3.316833703611155926e+00, 2.865263948296144392e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.600062247605171351e+00, 5.152538455063925937e+00, 2.486517484449663140e+00, 1.977771777863224889e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.458345755428235968e+00, 8.536324503569996835e+00, 1.948547779300781047e+00, 2.491701170712150137e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.260219593872180965e+00, 1.412407677246963189e+01, 2.189924808957830926e+00, 3.246707707156461620e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.687149325102462072e+00, 4.695093021865332616e+00, 2.271405792759789044e+00, 1.862522026595972102e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.057786520601169400e+00, 7.543677154343905400e+00, 2.064439403927686101e+00, 2.216565936959371985e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.589785034784084061e+00, 4.177445349635465099e+00, 2.201176139545442112e+00, 1.875395188428579774e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.246476041080003228e+01, 8.707145948056361107e+00, 2.872700597860534000e+00, 2.439330414081156029e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.992696888158036472e+00, 5.754694143534370809e+00, 2.397226336164404614e+00, 2.228378373223671716e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.122684020131771376e+00, 3.654406548901509844e+00, 2.174823371188910226e+00, 1.721189077423719072e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
8.976502626394550433e+00, 9.530646173946257349e+00, 2.573965449273699413e+00, 2.467823521450260849e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.090169268655580836e+00, 5.781986460322167787e+00, 2.080655031807342681e+00, 2.111789037031421401e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
8.357912501125332128e+00, 3.830301808441740619e+00, 2.467577927866525300e+00, 1.846677383271549955e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.173788731841902866e+01, 9.671188287243783321e+00, 2.852363387242841331e+00, 2.588494574233122236e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.174576480892807062e+01, 2.976997615097972449e+00, 2.908750936649292740e+00, 1.624855425778458651e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.722416051922687430e+00, 5.211179251971662651e+00, 2.682241243730062674e+00, 2.066977129519972145e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.347221815975792936e+00, 4.408056440077772642e+00, 1.882914104164447933e+00, 1.875512795640489339e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.286861252230071528e+00, 1.675828680400966775e+00, 2.217467892793128392e+00, 1.413637393798020003e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.494540160335632528e+00, 8.804505250895328317e+00, 2.031243517517387520e+00, 2.602246309973308858e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.389624698233540556e+01, 2.769338289854911039e+00, 3.231176714093504820e+00, 1.643967069774956880e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-2.232961854709971661e-01, 8.925113386793723791e+00, 2.800632397351868197e-01, 2.447957153615099912e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-8.690042516087266300e-01, 4.819936278028377430e+00, -6.143322390749817591e-02, 1.916531984895025520e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-6.854702241818899644e-01, 4.846446870427845610e+00, -3.515485539744851728e-02, 1.997910647514770544e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-5.730620443984864032e-01, 3.622917189084291500e+00, 5.993281143108794562e-02, 1.739644635430338537e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-6.007586544428136222e-01, 1.139531199275316986e+00, -5.726306135668732950e-02, 1.290872874503817602e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-8.143401321347267796e-01, 3.117143093436175683e+00, 4.034415586651027980e-02, 1.631891449695713536e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.849832788698038577e-01, 3.964938934198688258e+00, 2.691782800913911089e-01, 1.836479098914412855e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.085114440347664022e-01, 7.184277043689784037e+00, 8.654466656169773620e-02, 2.319977996472231130e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.501638435237691915e-01, 2.469841619336468064e+00, 8.540565065050580162e-02, 1.526189581196415457e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.440310667619303153e-01, 4.129728816356228016e+00, 2.520995908214715073e-02, 1.723726504059117870e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-6.649056609951657926e-01, 3.119146508495711956e+00, 6.923640866428421026e-02, 1.641996264091484470e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-6.902637744154591637e-01, 3.114524459823576841e+00, -4.634409931262521015e-03, 1.580367618173103450e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-6.684537445154377089e-01, 4.958013874262982768e+01, 1.625079844197425682e-01, 5.612680260438585478e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-2.045999847107529135e-01, 5.775975601099324308e+01, 2.220154613775192909e-01, 6.203050489519033484e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.952008825625253685e-01, 5.280903651777729024e+00, 2.552171194831835410e-01, 2.006610251129476108e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.262650778919619299e-01, 1.789506162346814477e+00, 1.830109904238983454e-01, 1.362378859842029444e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-9.261401924453527279e-01, 2.668288745697910969e+00, -3.449968678685421536e-03, 1.537438741984411994e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-2.085834782238404905e-01, 7.706872496082096902e+00, 2.515246315557597145e-01, 2.310091968769343751e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.073224928499778130e-01, 3.051796512480297707e+00, 4.294070380689574695e-01, 1.594356824455491539e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.680734358260256300e-01, 4.266598205067398730e+00, 2.307024205963387198e-01, 1.806578864462822231e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-2.164489089674681566e-02, 1.801773281014714456e+00, 3.639014108039116402e-01, 1.399076917843770973e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-8.955052895819584080e-01, 1.595351020673200004e+00, 9.584573683874912306e-03, 1.232079353069466476e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.729699316168479051e-01, 1.927633831230453509e+00, 5.554148942877046996e-02, 1.340855656742969915e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.445025977928922067e-01, 5.206318473127538482e+00, 3.628970402863489486e-01, 2.100469752391902478e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.681961327718163091e-01, 6.898994971606546400e+00, 5.391040430590233745e-01, 2.274326803327289870e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-2.851012329684277091e-02, 1.050540367125836205e+01, 4.366446658347257759e-01, 2.568382131396094614e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.261220665317229539e-01, 2.637888088985134161e+00, 1.232527198811074615e-01, 1.551063934114619514e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-9.267059387542753157e-02, 2.315330088946542908e+00, 3.549864317322173335e-01, 1.532423463364777305e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.510541879582804725e-01, 3.590238859952028072e+00, 2.673426013943182022e-01, 1.667705678995063723e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.988897116737716075e+00, 5.939271693821956077e+00, 8.746114510894116290e-01, 2.052459207355887383e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
